1, 2.957327321172371
2, 2.958154967031502
3, 2.957154464486563
4, 2.9519018032751814
5, 2.957154464486563
6, 3.021463360658942
7, 3.0222145480194142
8, 3.211389210231105
9, 3.393190186812168
10, 3.4036832372545716
11, 3.5953116752444574
12, 3.6540062140939518
13, 3.6578204240705015
14, 3.654455191888888
15, 3.6590595174350815
16, 3.656137807979695
17, 3.7278498989022806
18, 3.7008636037737683
19, 3.6494073436164682
20, 3.7016532208005297
21, 3.7008636037737683
22, 3.7175861321164003
23, 3.7016532208005297
24, 3.718057985486405
25, 3.719356455595941
26, 3.7261618159291925
27, 3.7413545626869826
28, 3.7270919531573217
29, 3.7206577211580276
30, 3.7422518631807087
31, 3.7439362976277524
32, 3.7439362976277524
33, 3.7439362976277524
34, 3.7439362976277524
35, 3.8041456327739636
36, 3.789494879227035
37, 3.789494879227035
38, 3.803672722081356
39, 3.8359099812142508
40, 3.769191546008038
41, 3.8271286433733795
42, 3.8148748243975503
43, 3.8271286433733795
44, 3.8093467935474647
45, 3.8275776918985627
46, 3.8059706276012895
47, 3.813188567660672
48, 3.8047572839762807
49, 3.8148748243975503
50, 3.8402473606366665
51, 3.8148748243975503
52, 3.830051135029454
53, 3.8429998004670654
54, 3.8960982373304205
55, 3.8960982373304205
56, 3.887217084450491
57, 3.8960982373304205
58, 3.886738906860404
59, 3.887217084450491
60, 3.8960982373304205
61, 3.8973127809953323
62, 3.8973127809953323
63, 3.8973127809953323
64, 3.8973127809953323
65, 3.863146091968227
66, 3.862642368529621
67, 3.886738906860404
68, 3.886738906860404
69, 3.8879459496622744
70, 3.864418424988701
71, 3.8896322063991526
72, 3.872274775488683
73, 3.8879459496622744
74, 3.927169195365049
75, 3.87276963903037
76, 3.9129913525107276
77, 3.8786268766613325
78, 3.8768508202022534
79, 3.9443830904215855
80, 3.9456496388276294
81, 3.9296651306959185
82, 3.9456496388276294
83, 3.9314411871549972
84, 3.9314411871549972
85, 3.9309171412281985
86, 3.9314411871549972
87, 3.8959190930262473
88, 3.9504342122056464
89, 3.894141117315453
90, 3.9309171412281985
91, 3.9517977020622785
92, 3.894141117315453
93, 3.8959190930262473
94, 3.9344730926497866
95, 3.932695116938993
96, 3.8959190930262473
97, 3.9541611248330253
98, 3.8959190930262473
99, 3.9555286288957965
100, 3.9536631654790373
101, 3.989853155764162
102, 3.9573940923125557
103, 3.9917186191809213
104, 3.955031604992816
105, 3.9917186191809213
106, 3.99358408259768
107, 3.9917186191809213
108, 3.9555286288957965
109, 3.9582724871990167
110, 3.956899079839945
111, 3.956899079839945
112, 3.991167243284768
113, 3.9930347181318973
114, 3.9917186191809213
115, 3.9930347181318973
116, 3.994902192979026
117, 3.9577773498018565
118, 3.9930347181318973
119, 3.9582724871990167
120, 3.9596488605477136
121, 3.9582724871990167
122, 3.9582724871990167
123, 4.011179071711241
124, 3.961520371293571
125, 3.961520371293571
126, 3.961520371293571
127, 3.961520371293571
128, 4.018131456276817
129, 4.017609599319922
130, 4.053293940511906
131, 4.009309581092434
